Analyzing cut site: G|GATCC 
2224. 792194 - 880503 
2225. 792194 - 880692 
2226. 792194 - 881006 
2227. 792194 - 883331 
2228. 792194 - 885463 
2229. 792194 - 895245 
2230. 792194 - 904042 
2231. 792194 - 905829 
2232. 798826 - 880503 
2233. 798826 - 880692 
2234. 798826 - 881006 
2235. 798826 - 883331 
2236. 798826 - 885463 
2237. 798826 - 895245 
2238. 798826 - 904042 
2239. 798826 - 905829 
2240. 798826 - 913471 
2241. 798826 - 916639 
2242. 798826 - 918601 
2243. 807470 - 895245 
2244. 807470 - 904042 
2245. 807470 - 905829 
2246. 807470 - 913471 
2247. 807470 - 916639 
2248. 807470 - 918601 
2249. 807470 - 922783 
2250. 808441 - 895245 
2251. 808441 - 904042 
2252. 808441 - 905829 
2253. 808441 - 913471 
2254. 808441 - 916639 
2255. 808441 - 918601 
2256. 808441 - 922783 
2257. 811627 - 895245 
2258. 811627 - 904042 
2259. 811627 - 905829 
2260. 811627 - 913471 
2261. 811627 - 916639 
2262. 811627 - 918601 
2263. 811627 - 922783 
2264. 823574 - 904042 
2265. 823574 - 905829 
2266. 823574 - 913471 
2267. 823574 - 916639 
2268. 823574 - 918601 
2269. 823574 - 922783 
2270. 823574 - 934010 
2271. 823574 - 935776 
2272. 823877 - 904042 
2273. 823877 - 905829 
2274. 823877 - 913471 
2275. 823877 - 916639 
2276. 823877 - 918601 
2277. 823877 - 922783 
2278. 823877 - 934010 
2279. 823877 - 935776 
2280. 828466 - 913471 
2281. 828466 - 916639 
2282. 828466 - 918601 
2283. 828466 - 922783 
2284. 828466 - 934010 
2285. 828466 - 935776 
2286. 828466 - 945811 
2287. 828466 - 946496 
2288. 829920 - 913471 
2289. 829920 - 916639 
2290. 829920 - 918601 
2291. 829920 - 922783 
2292. 829920 - 934010 
2293. 829920 - 935776 
2294. 829920 - 945811 
2295. 829920 - 946496 
2296. 831574 - 913471 
2297. 831574 - 916639 
2298. 831574 - 918601 
2299. 831574 - 922783 
2300. 831574 - 934010 
2301. 831574 - 935776 
2302. 831574 - 945811 
2303. 831574 - 946496 
2304. 842815 - 934010 
2305. 842815 - 935776 
2306. 842815 - 945811 
2307. 842815 - 946496 
2308. 842815 - 952850 
2309. 842815 - 955374 
2310. 842815 - 956927 
2311. 842815 - 961902 
2312. 843904 - 934010 
2313. 843904 - 935776 
2314. 843904 - 945811 
2315. 843904 - 946496 
2316. 843904 - 952850 
2317. 843904 - 955374 
2318. 843904 - 956927 
2319. 843904 - 961902 
2320. 847585 - 934010 
2321. 847585 - 935776 
2322. 847585 - 945811 
2323. 847585 - 946496 
2324. 847585 - 952850 
2325. 847585 - 955374 
2326. 847585 - 956927 
2327. 847585 - 961902 
2328. 862125 - 945811 
2329. 862125 - 946496 
2330. 862125 - 952850 
2331. 862125 - 955374 
2332. 862125 - 956927 
2333. 862125 - 961902 
2334. 862125 - 980441 
2335. 869868 - 952850 
2336. 869868 - 955374 
2337. 869868 - 956927 
2338. 869868 - 961902 
2339. 869868 - 980441 
2340. 869868 - 982162 
2341. 869868 - 983723 
2342. 871819 - 952850 
2343. 871819 - 955374 
2344. 871819 - 956927 
2345. 871819 - 961902 
2346. 871819 - 980441 
2347. 871819 - 982162 
2348. 871819 - 983723 
2349. 871819 - 990777 
2350. 871819 - 991186 
2351. 878766 - 961902 
2352. 878766 - 980441 
2353. 878766 - 982162 
2354. 878766 - 983723 
2355. 878766 - 990777 
2356. 878766 - 991186 
2357. 878766 - 992280 
2358. 878766 - 998077 
2359. 880503 - 961902 
2360. 880503 - 980441 
2361. 880503 - 982162 
2362. 880503 - 983723 
2363. 880503 - 990777 
2364. 880503 - 991186 
2365. 880503 - 992280 
2366. 880503 - 998077 
2367. 880692 - 961902 
2368. 880692 - 980441 
2369. 880692 - 982162 
2370. 880692 - 983723 
2371. 880692 - 990777 
2372. 880692 - 991186 
2373. 880692 - 992280 
2374. 880692 - 998077 
2375. 881006 - 961902 
2376. 881006 - 980441 
2377. 881006 - 982162 
2378. 881006 - 983723 
2379. 881006 - 990777 
2380. 881006 - 991186 
2381. 881006 - 992280 
2382. 881006 - 998077 
2383. 883331 - 980441 
2384. 883331 - 982162 
2385. 883331 - 983723 
2386. 883331 - 990777 
2387. 883331 - 991186 
2388. 883331 - 992280 
2389. 883331 - 998077 
2390. 885463 - 980441 
2391. 885463 - 982162 
2392. 885463 - 983723 
2393. 885463 - 990777 
2394. 885463 - 991186 
2395. 885463 - 992280 
2396. 885463 - 998077 
2397. 895245 - 980441 
2398. 895245 - 982162 
2399. 895245 - 983723 
2400. 895245 - 990777 
2401. 895245 - 991186 
2402. 895245 - 992280 
2403. 895245 - 998077 
2404. 904042 - 990777 
2405. 904042 - 991186 
2406. 904042 - 992280 
2407. 904042 - 998077 
2408. 905829 - 990777 
2409. 905829 - 991186 
2410. 905829 - 992280 
2411. 905829 - 998077 
2412. 913471 - 998077 
2413. 916639 - 998077 
